age,gender,screen_time,social_media,gaming,sleep,activity,support,platform,source,target
18,Female,6.5,4.233333333333333,,7.0,0.35,Unknown,TikTok,df3,1
35,Female,5.716666666666667,3.716666666666667,,7.3,0.43333333333333335,Unknown,TikTok,df3,1
26,Male,5.933333333333334,3.85,,7.2,0.4,Unknown,TikTok,df3,1
24,Male,8.116666666666667,4.866666666666666,,6.6,0.18333333333333332,Unknown,YouTube,df3,1
33,Male,5.383333333333334,2.15,,7.4,0.4666666666666667,Unknown,Twitter,df3,1
34,Female,6.0,3.0,,7.2,0.4,Unknown,Instagram,df3,1
42,Female,4.216666666666667,2.1,,7.7,0.5833333333333334,Unknown,Instagram,df3,1
67,Female,3.6166666666666667,1.9833333333333334,,7.9,0.6333333333333333,Unknown,Snapchat,df3,1
26,Female,5.483333333333333,3.0166666666666666,,7.4,0.45,Unknown,Snapchat,df3,1
21,Male,7.883333333333334,2.7666666666666666,,6.6,0.21666666666666667,Unknown,Facebook,df3,1
33,Female,6.1,2.1333333333333333,,7.2,0.38333333333333336,Unknown,Facebook,df3,1
23,Female,8.316666666666666,2.9166666666666665,,6.5,0.16666666666666666,Unknown,Facebook,df3,1
29,Male,6.5,1.6333333333333333,,7.0,0.35,Unknown,WhatsApp,df3,1
21,Female,7.366666666666666,1.8333333333333333,,6.8,0.26666666666666666,Unknown,WhatsApp,df3,1
13,Female,6.583333333333333,1.65,,7.0,0.3333333333333333,Unknown,WhatsApp,df3,1
20,Male,7.766666666666667,5.05,,6.7,0.21666666666666667,Unknown,TikTok,df3,1
33,Female,5.983333333333333,3.8833333333333333,,7.2,0.4,Unknown,TikTok,df3,1
23,Male,8.2,5.333333333333333,,6.5,0.18333333333333332,Unknown,TikTok,df3,1
24,Male,8.416666666666666,5.466666666666667,,6.5,0.16666666666666666,Unknown,TikTok,df3,1
45,Male,4.633333333333334,3.0166666666666666,,7.6,0.5333333333333333,Unknown,TikTok,df3,1
38,Female,4.383333333333334,2.6333333333333333,,7.7,0.5666666666666667,Unknown,YouTube,df3,1
16,Male,7.6,4.566666666666666,,6.7,0.23333333333333334,Unknown,YouTube,df3,1
41,Male,3.65,1.4666666666666666,,7.9,0.6333333333333333,Unknown,Twitter,df3,1
25,Female,7.866666666666666,3.15,,6.6,0.21666666666666667,Unknown,Twitter,df3,1
19,Female,8.266666666666667,4.133333333333334,,6.5,0.16666666666666666,Unknown,Instagram,df3,1
32,Female,6.483333333333333,3.2333333333333334,,7.1,0.35,Unknown,Instagram,df3,1
37,Female,3.35,1.6666666666666667,,8.0,0.6666666666666666,Unknown,Instagram,df3,1
36,Male,3.533333333333333,1.95,,7.9,0.65,Unknown,Snapchat,df3,1
40,Male,3.75,2.066666666666667,,7.9,0.6333333333333333,Unknown,Snapchat,df3,1
22,Female,8.15,2.85,,6.6,0.18333333333333332,Unknown,Facebook,df3,1
21,Male,8.366666666666667,2.933333333333333,,6.5,0.16666666666666666,Unknown,Facebook,df3,1
20,Male,7.416666666666667,1.85,,6.8,0.26666666666666666,Unknown,WhatsApp,df3,1
36,Female,4.033333333333333,2.6166666666666667,,7.8,0.6,Unknown,TikTok,df3,1
30,Female,6.65,3.9833333333333334,,7.0,0.3333333333333333,Unknown,YouTube,df3,1
21,Female,7.516666666666667,4.516666666666667,,6.7,0.25,Unknown,YouTube,df3,1
41,Male,3.7333333333333334,2.2333333333333334,,7.9,0.6333333333333333,Unknown,YouTube,df3,1
41,Female,3.95,2.3666666666666667,,7.8,0.6,Unknown,YouTube,df3,1
28,Male,6.166666666666667,3.7,,7.2,0.38333333333333336,Unknown,YouTube,df3,1
31,Male,5.916666666666667,2.3666666666666667,,7.2,0.4,Unknown,Twitter,df3,1
25,Male,8.133333333333333,3.25,,6.6,0.18333333333333332,Unknown,Twitter,df3,1
47,Male,3.35,1.3333333333333333,,8.0,0.6666666666666666,Unknown,Twitter,df3,1
62,Female,3.566666666666667,1.4333333333333333,,7.9,0.65,Unknown,Twitter,df3,1
26,Female,6.533333333333333,3.2666666666666666,,7.0,0.35,Unknown,Instagram,df3,1
16,Female,6.4,3.2,,7.1,0.36666666666666664,Unknown,Instagram,df3,1
18,Female,6.616666666666666,3.3,,7.0,0.3333333333333333,Unknown,Instagram,df3,1
26,Male,5.8,3.183333333333333,,7.3,0.4166666666666667,Unknown,Snapchat,df3,1
31,Male,6.016666666666667,3.316666666666667,,7.2,0.4,Unknown,Snapchat,df3,1
67,Male,3.4166666666666665,1.2,,8.0,0.6666666666666666,Unknown,Facebook,df3,0
23,Female,7.683333333333334,1.9166666666666667,,6.7,0.23333333333333334,Unknown,WhatsApp,df3,1
20,Female,8.3,5.4,,6.5,0.16666666666666666,Unknown,TikTok,df3,1
19,Male,8.516666666666667,5.533333333333333,,6.4,0.15,Unknown,TikTok,df3,1
23,Male,7.566666666666666,4.533333333333333,,6.7,0.25,Unknown,YouTube,df3,1
24,Male,7.783333333333333,4.666666666666667,,6.7,0.21666666666666667,Unknown,YouTube,df3,1
36,Male,4.183333333333334,1.6666666666666667,,7.7,0.5833333333333334,Unknown,Twitter,df3,1
29,Male,6.4,2.566666666666667,,7.1,0.36666666666666664,Unknown,Twitter,df3,1
34,Female,6.616666666666666,2.65,,7.0,0.3333333333333333,Unknown,Twitter,df3,1
24,Female,7.45,3.7333333333333334,,6.8,0.25,Unknown,Instagram,df3,1
58,Male,2.6666666666666665,1.3333333333333333,,8.2,0.7333333333333333,Unknown,Instagram,df3,0
20,Male,7.883333333333334,3.933333333333333,,6.6,0.21666666666666667,Unknown,Instagram,df3,1
17,Female,7.066666666666666,3.8833333333333333,,6.9,0.3,Unknown,Snapchat,df3,1
33,Female,6.283333333333333,3.45,,7.1,0.36666666666666664,Unknown,Snapchat,df3,1
22,Female,7.333333333333333,2.566666666666667,,6.8,0.26666666666666666,Unknown,Facebook,df3,1
23,Female,7.55,2.65,,6.7,0.25,Unknown,Facebook,df3,1
29,Female,5.766666666666667,2.0166666666666666,,7.3,0.4166666666666667,Unknown,Facebook,df3,1
34,Male,5.983333333333333,2.1,,7.2,0.4,Unknown,Facebook,df3,1
18,Female,7.2,2.5166666666666666,,6.8,0.2833333333333333,Unknown,Facebook,df3,1
14,Male,6.95,1.7333333333333334,,6.9,0.3,Unknown,WhatsApp,df3,1
41,Male,4.166666666666667,1.0333333333333334,,7.8,0.5833333333333334,Unknown,WhatsApp,df3,1
24,Male,8.383333333333333,2.1,,6.5,0.16666666666666666,Unknown,WhatsApp,df3,1
26,Male,6.566666666666666,4.266666666666667,,7.0,0.35,Unknown,TikTok,df3,1
35,Female,5.433333333333334,3.533333333333333,,7.4,0.45,Unknown,TikTok,df3,1
23,Male,7.833333333333333,4.7,,6.6,0.21666666666666667,Unknown,YouTube,df3,1
31,Male,6.05,3.6333333333333333,,7.2,0.4,Unknown,YouTube,df3,1
24,Male,8.266666666666667,4.966666666666667,,6.5,0.16666666666666666,Unknown,YouTube,df3,1
26,Female,6.45,2.5833333333333335,,7.1,0.35,Unknown,Twitter,df3,1
31,Female,6.666666666666667,2.6666666666666665,,7.0,0.3333333333333333,Unknown,Twitter,df3,1
36,Female,3.716666666666667,1.8666666666666667,,7.9,0.6333333333333333,Unknown,Instagram,df3,1
22,Female,7.933333333333334,3.966666666666667,,6.6,0.2,Unknown,Instagram,df3,1
14,Male,7.333333333333333,4.033333333333333,,6.8,0.26666666666666666,Unknown,Snapchat,df3,1
28,Female,6.55,3.6,,7.0,0.35,Unknown,Snapchat,df3,1
21,Female,7.6,2.6666666666666665,,6.7,0.23333333333333334,Unknown,Facebook,df3,1
23,Male,7.816666666666666,2.7333333333333334,,6.7,0.21666666666666667,Unknown,Facebook,df3,1
13,Male,7.033333333333333,2.466666666666667,,6.9,0.3,Unknown,Facebook,df3,1
23,Other,8.216666666666667,2.05,,6.5,0.18333333333333332,Unknown,WhatsApp,df3,1
26,Female,5.483333333333333,3.566666666666667,,7.4,0.45,Unknown,TikTok,df3,1
66,Female,3.1,1.8666666666666667,,8.1,0.6833333333333333,Unknown,YouTube,df3,1
20,Female,7.366666666666666,2.95,,6.8,0.26666666666666666,Unknown,Twitter,df3,1
35,Female,5.983333333333333,3.0,,7.2,0.4,Unknown,Instagram,df3,1
56,Male,3.2,1.6,,8.0,0.6833333333333333,Unknown,Instagram,df3,1
23,Male,8.416666666666666,4.2,,6.5,0.16666666666666666,Unknown,Instagram,df3,1
25,Female,8.633333333333333,4.316666666666666,,6.4,0.13333333333333333,Unknown,Instagram,df3,1
52,Female,3.6,1.9833333333333334,,7.9,0.6333333333333333,Unknown,Snapchat,df3,1
64,Female,2.466666666666667,1.35,,8.3,0.75,Unknown,Snapchat,df3,0
22,Female,7.683333333333334,4.233333333333333,,6.7,0.23333333333333334,Unknown,Snapchat,df3,1
24,Female,7.866666666666666,2.75,,6.6,0.21666666666666667,Unknown,Facebook,df3,1
31,Female,6.083333333333333,2.1333333333333333,,7.2,0.4,Unknown,Facebook,df3,1
47,Male,3.4833333333333334,0.8666666666666667,,8.0,0.65,Unknown,WhatsApp,df3,0
21,Male,7.75,5.033333333333333,,6.7,0.23333333333333334,Unknown,TikTok,df3,1
18,Female,6.966666666666667,4.533333333333333,,6.9,0.3,Unknown,TikTok,df3,1
31,Female,6.366666666666666,3.816666666666667,,7.1,0.36666666666666664,Unknown,YouTube,df3,1
18,Female,7.583333333333333,4.55,,6.7,0.23333333333333334,Unknown,YouTube,df3,1
20,Female,7.633333333333334,3.05,,6.7,0.23333333333333334,Unknown,Twitter,df3,1
18,Male,7.25,3.6333333333333333,,6.8,0.26666666666666666,Unknown,Instagram,df3,1
18,Male,7.466666666666667,3.7333333333333334,,6.8,0.25,Unknown,Instagram,df3,1
28,Female,5.516666666666667,3.033333333333333,,7.3,0.45,Unknown,Snapchat,df3,1
21,Male,7.733333333333333,4.25,,6.7,0.23333333333333334,Unknown,Snapchat,df3,1
25,Male,8.133333333333333,2.85,,6.6,0.18333333333333332,Unknown,Facebook,df3,1
38,Female,4.35,1.5166666666666666,,7.7,0.5666666666666667,Unknown,Facebook,df3,1
22,Male,8.566666666666666,3.0,,6.4,0.15,Unknown,Facebook,df3,1
30,Female,5.4,1.35,,7.4,0.4666666666666667,Unknown,WhatsApp,df3,1
34,Male,5.616666666666666,1.4,,7.3,0.43333333333333335,Unknown,WhatsApp,df3,1
26,Female,5.833333333333333,1.4666666666666666,,7.2,0.4166666666666667,Unknown,WhatsApp,df3,1
24,Female,8.016666666666667,5.216666666666667,,6.6,0.2,Unknown,TikTok,df3,1
24,Male,8.633333333333333,5.183333333333334,,6.4,0.13333333333333333,Unknown,YouTube,df3,1
56,Male,2.5,1.5,,8.2,0.75,Unknown,YouTube,df3,1
42,Male,3.9,1.5666666666666667,,7.8,0.6166666666666667,Unknown,Twitter,df3,1
19,Female,8.116666666666667,3.25,,6.6,0.18333333333333332,Unknown,Twitter,df3,1
58,Female,3.3333333333333335,1.3333333333333333,,8.0,0.6666666666666666,Unknown,Twitter,df3,1
25,Female,8.516666666666667,4.266666666666667,,6.4,0.15,Unknown,Instagram,df3,1
23,Male,7.383333333333334,3.7,,6.8,0.26666666666666666,Unknown,Instagram,df3,1
20,Male,7.783333333333333,4.283333333333333,,6.7,0.21666666666666667,Unknown,Snapchat,df3,1
23,Male,8.0,4.4,,6.6,0.2,Unknown,Snapchat,df3,1
20,Female,8.216666666666667,4.516666666666667,,6.5,0.18333333333333332,Unknown,Snapchat,df3,1
36,Female,4.433333333333334,2.433333333333333,,7.7,0.55,Unknown,Snapchat,df3,1
24,Female,8.4,2.933333333333333,,6.5,0.16666666666666666,Unknown,Facebook,df3,1
60,Female,3.6166666666666667,1.2666666666666666,,7.9,0.6333333333333333,Unknown,Facebook,df3,0
69,Female,2.4833333333333334,0.8666666666666667,,8.3,0.75,Unknown,Facebook,df3,0
25,Male,7.666666666666667,1.9166666666666667,,6.7,0.23333333333333334,Unknown,WhatsApp,df3,1
28,Female,6.283333333333333,4.083333333333333,,7.1,0.36666666666666664,Unknown,TikTok,df3,1
45,Male,3.55,2.1333333333333333,,7.9,0.65,Unknown,YouTube,df3,1
26,Female,5.766666666666667,3.466666666666667,,7.3,0.4166666666666667,Unknown,YouTube,df3,1
24,Male,7.983333333333333,4.783333333333333,,6.6,0.2,Unknown,YouTube,df3,1
41,Male,4.166666666666667,1.6666666666666667,,7.8,0.5833333333333334,Unknown,Twitter,df3,1
13,Male,6.433333333333334,3.216666666666667,,7.1,0.35,Unknown,Instagram,df3,1
24,Female,7.65,3.8333333333333335,,6.7,0.23333333333333334,Unknown,Instagram,df3,1
23,Female,7.866666666666666,3.933333333333333,,6.6,0.21666666666666667,Unknown,Instagram,df3,1
24,Male,8.05,4.433333333333334,,6.6,0.2,Unknown,Snapchat,df3,1
29,Female,6.266666666666667,3.45,,7.1,0.36666666666666664,Unknown,Snapchat,df3,1
26,Female,6.483333333333333,3.566666666666667,,7.1,0.35,Unknown,Snapchat,df3,1
21,Male,7.35,4.05,,6.8,0.26666666666666666,Unknown,Snapchat,df3,1
22,Male,7.566666666666666,4.166666666666667,,6.7,0.25,Unknown,Snapchat,df3,1
30,Female,6.666666666666667,2.3333333333333335,,7.0,0.3333333333333333,Unknown,Facebook,df3,1
15,Female,6.533333333333333,2.283333333333333,,7.0,0.35,Unknown,Facebook,df3,1
34,Female,5.75,2.0166666666666666,,7.3,0.43333333333333335,Unknown,Facebook,df3,1
25,Female,7.933333333333334,1.9833333333333334,,6.6,0.2,Unknown,WhatsApp,df3,1
46,Male,3.15,0.7833333333333333,,8.1,0.6833333333333333,Unknown,WhatsApp,df3,0
40,Male,4.55,2.95,,7.6,0.55,Unknown,TikTok,df3,1
45,Male,3.4166666666666665,2.216666666666667,,8.0,0.6666666666666666,Unknown,TikTok,df3,1
21,Male,7.633333333333334,4.966666666666667,,6.7,0.23333333333333334,Unknown,TikTok,df3,1
27,Female,5.816666666666666,3.4833333333333334,,7.3,0.4166666666666667,Unknown,YouTube,df3,1
43,Female,4.033333333333333,2.4166666666666665,,7.8,0.6,Unknown,YouTube,df3,1
23,Male,8.433333333333334,3.3666666666666667,,6.5,0.15,Unknown,Twitter,df3,1
17,Female,7.65,3.066666666666667,,6.7,0.23333333333333334,Unknown,Twitter,df3,1
37,Male,3.7,1.85,,7.9,0.6333333333333333,Unknown,Instagram,df3,1
32,Male,5.916666666666667,2.966666666666667,,7.2,0.4,Unknown,Instagram,df3,1
16,Male,7.133333333333334,3.566666666666667,,6.9,0.2833333333333333,Unknown,Instagram,df3,1
14,Female,7.35,3.6666666666666665,,6.8,0.26666666666666666,Unknown,Instagram,df3,1
13,Female,7.566666666666666,3.783333333333333,,6.7,0.25,Unknown,Instagram,df3,1
22,Male,8.316666666666666,4.566666666666666,,6.5,0.16666666666666666,Unknown,Snapchat,df3,1
24,Male,8.533333333333333,4.7,,6.4,0.15,Unknown,Snapchat,df3,1
44,Female,3.5833333333333335,1.25,,7.9,0.6333333333333333,Unknown,Facebook,df3,0
42,Male,3.8,1.3333333333333333,,7.9,0.6166666666666667,Unknown,Facebook,df3,0
26,Female,6.016666666666667,2.1,,7.2,0.4,Unknown,Facebook,df3,1
25,Female,8.233333333333333,2.8833333333333333,,6.5,0.18333333333333332,Unknown,Facebook,df3,1
68,Male,3.45,1.2,,8.0,0.65,Unknown,Facebook,df3,0
20,Female,8.2,2.05,,6.5,0.18333333333333332,Unknown,WhatsApp,df3,1
21,Male,8.416666666666666,2.1,,6.5,0.16666666666666666,Unknown,WhatsApp,df3,1
40,Male,4.633333333333334,1.1666666666666667,,7.6,0.5333333333333333,Unknown,WhatsApp,df3,1
19,Male,7.5,1.8666666666666667,,6.8,0.25,Unknown,WhatsApp,df3,1
25,Female,7.466666666666667,4.85,,6.8,0.25,Unknown,TikTok,df3,1
36,Female,4.083333333333333,2.45,,7.8,0.6,Unknown,YouTube,df3,1
20,Male,7.35,2.933333333333333,,6.8,0.26666666666666666,Unknown,Twitter,df3,1
33,Male,5.966666666666667,2.9833333333333334,,7.2,0.4,Unknown,Instagram,df3,1
30,Male,6.583333333333333,3.6166666666666667,,7.0,0.3333333333333333,Unknown,Snapchat,df3,1
34,Other,5.85,2.05,,7.2,0.4166666666666667,Unknown,Facebook,df3,1
40,Male,4.066666666666666,1.4166666666666667,,7.8,0.6,Unknown,Facebook,df3,1
13,Male,7.283333333333333,2.55,,6.8,0.26666666666666666,Unknown,Facebook,df3,1
22,Male,8.466666666666667,2.1166666666666667,,6.5,0.15,Unknown,WhatsApp,df3,1
19,Female,7.733333333333333,5.033333333333333,,6.7,0.23333333333333334,Unknown,TikTok,df3,1
45,Female,3.95,2.566666666666667,,7.8,0.6,Unknown,TikTok,df3,1
66,Female,3.35,2.0166666666666666,,8.0,0.6666666666666666,Unknown,YouTube,df3,1
19,Female,8.566666666666666,5.133333333333334,,6.4,0.15,Unknown,YouTube,df3,1
28,Male,5.433333333333334,3.2666666666666666,,7.4,0.45,Unknown,YouTube,df3,1
13,Female,6.65,3.9833333333333334,,7.0,0.3333333333333333,Unknown,YouTube,df3,1
43,Female,3.6166666666666667,1.45,,7.9,0.6333333333333333,Unknown,Twitter,df3,1
21,Male,8.233333333333333,4.116666666666666,,6.5,0.18333333333333332,Unknown,Instagram,df3,1
38,Male,4.45,2.2333333333333334,,7.7,0.55,Unknown,Instagram,df3,1
28,Male,6.666666666666667,3.3333333333333335,,7.0,0.3333333333333333,Unknown,Instagram,df3,1
41,Female,3.533333333333333,1.7666666666666666,,7.9,0.65,Unknown,Instagram,df3,1
30,Female,5.5,3.033333333333333,,7.4,0.45,Unknown,Snapchat,df3,1
51,Female,2.716666666666667,1.5,,8.2,0.7333333333333333,Unknown,Snapchat,df3,1
42,Male,4.116666666666666,1.4333333333333333,,7.8,0.5833333333333334,Unknown,Facebook,df3,1
38,Female,3.3833333333333333,0.85,,8.0,0.6666666666666666,Unknown,WhatsApp,df3,0
45,Male,3.6,0.9,,7.9,0.6333333333333333,Unknown,WhatsApp,df3,0
15,Male,6.816666666666666,1.7,,7.0,0.31666666666666665,Unknown,WhatsApp,df3,1
14,Female,7.0,4.55,,6.9,0.3,Unknown,TikTok,df3,1
15,Male,7.216666666666667,4.683333333333334,,6.8,0.2833333333333333,Unknown,TikTok,df3,1
23,Other,8.433333333333334,5.483333333333333,,6.5,0.15,Unknown,TikTok,df3,1
21,Female,8.616666666666667,5.166666666666667,,6.4,0.13333333333333333,Unknown,YouTube,df3,1
19,Male,7.483333333333333,4.483333333333333,,6.8,0.25,Unknown,YouTube,df3,1
30,Female,5.7,3.4166666666666665,,7.3,0.43333333333333335,Unknown,YouTube,df3,1
32,Female,5.916666666666667,3.55,,7.2,0.4,Unknown,YouTube,df3,1
35,Male,5.883333333333334,2.35,,7.2,0.4166666666666667,Unknown,Twitter,df3,1
42,Male,4.1,1.6333333333333333,,7.8,0.5833333333333334,Unknown,Twitter,df3,1
53,Female,3.316666666666667,1.3333333333333333,,8.0,0.6666666666666666,Unknown,Twitter,df3,1
23,Female,8.5,4.25,,6.4,0.15,Unknown,Instagram,df3,1
26,Female,5.366666666666666,2.683333333333333,,7.4,0.4666666666666667,Unknown,Instagram,df3,1
16,Female,6.583333333333333,3.3,,7.0,0.3333333333333333,Unknown,Instagram,df3,1
24,Female,7.766666666666667,4.266666666666667,,6.7,0.21666666666666667,Unknown,Snapchat,df3,1
35,Female,5.983333333333333,3.283333333333333,,7.2,0.4,Unknown,Snapchat,df3,1
36,Male,4.383333333333334,1.5333333333333334,,7.7,0.5666666666666667,Unknown,Facebook,df3,1
25,Female,7.65,1.9166666666666667,,6.7,0.23333333333333334,Unknown,WhatsApp,df3,1
20,Female,7.866666666666666,1.9666666666666666,,6.6,0.21666666666666667,Unknown,WhatsApp,df3,1
30,Female,6.083333333333333,1.5166666666666666,,7.2,0.4,Unknown,WhatsApp,df3,1
29,Female,6.266666666666667,4.066666666666666,,7.1,0.36666666666666664,Unknown,TikTok,df3,1
28,Female,6.483333333333333,4.216666666666667,,7.1,0.35,Unknown,TikTok,df3,1
36,Male,3.35,2.183333333333333,,8.0,0.6666666666666666,Unknown,TikTok,df3,1
21,Female,7.566666666666666,4.916666666666667,,6.7,0.25,Unknown,TikTok,df3,1
28,Male,5.533333333333333,3.316666666666667,,7.3,0.45,Unknown,YouTube,df3,1
24,Male,7.75,4.65,,6.7,0.23333333333333334,Unknown,YouTube,df3,1
19,Female,7.966666666666667,4.783333333333333,,6.6,0.2,Unknown,YouTube,df3,1
23,Female,8.183333333333334,4.916666666666667,,6.5,0.18333333333333332,Unknown,YouTube,df3,1
16,Male,7.4,4.433333333333334,,6.8,0.26666666666666666,Unknown,YouTube,df3,1
29,Male,6.616666666666666,3.966666666666667,,7.0,0.3333333333333333,Unknown,YouTube,df3,1
43,Male,4.15,1.6666666666666667,,7.8,0.5833333333333334,Unknown,Twitter,df3,1
21,Male,8.366666666666667,3.35,,6.5,0.16666666666666666,Unknown,Twitter,df3,1
20,Male,7.416666666666667,3.7,,6.8,0.26666666666666666,Unknown,Instagram,df3,1
23,Female,7.633333333333334,3.816666666666667,,6.7,0.23333333333333334,Unknown,Instagram,df3,1
44,Male,4.033333333333333,2.216666666666667,,7.8,0.6,Unknown,Snapchat,df3,1
31,Female,6.25,3.433333333333333,,7.1,0.36666666666666664,Unknown,Snapchat,df3,1
35,Female,6.466666666666667,3.55,,7.1,0.35,Unknown,Snapchat,df3,1
24,Male,8.65,3.033333333333333,,6.4,0.13333333333333333,Unknown,Facebook,df3,1
29,Male,5.516666666666667,1.9333333333333333,,7.3,0.45,Unknown,Facebook,df3,1
62,Male,2.9166666666666665,0.7333333333333333,,8.1,0.7,Unknown,WhatsApp,df3,0
27,Male,6.133333333333334,1.5333333333333334,,7.2,0.38333333333333336,Unknown,WhatsApp,df3,1
33,Female,6.35,1.5833333333333333,,7.1,0.36666666666666664,Unknown,WhatsApp,df3,1
18,Male,7.566666666666666,1.9,,6.7,0.25,Unknown,WhatsApp,df3,1
34,Male,6.533333333333333,4.25,,7.0,0.35,Unknown,TikTok,df3,1
22,Female,7.4,4.816666666666666,,6.8,0.26666666666666666,Unknown,TikTok,df3,1
36,Male,3.6166666666666667,2.35,,7.9,0.6333333333333333,Unknown,TikTok,df3,1
31,Male,5.833333333333333,3.8,,7.2,0.4166666666666667,Unknown,TikTok,df3,1
58,Female,2.8,1.6833333333333333,,8.2,0.7166666666666667,Unknown,YouTube,df3,1
40,Male,4.016666666666667,2.4166666666666665,,7.8,0.6,Unknown,YouTube,df3,1
33,Male,6.416666666666667,2.566666666666667,,7.1,0.36666666666666664,Unknown,Twitter,df3,1
19,Male,8.633333333333333,3.45,,6.4,0.13333333333333333,Unknown,Twitter,df3,1
22,Female,7.5,3.0,,6.8,0.25,Unknown,Twitter,df3,1
35,Female,5.683333333333334,2.8333333333333335,,7.3,0.43333333333333335,Unknown,Instagram,df3,1
34,Female,5.9,2.95,,7.2,0.4166666666666667,Unknown,Instagram,df3,1
55,Male,3.1166666666666667,1.5666666666666667,,8.1,0.6833333333333333,Unknown,Instagram,df3,1
30,Male,6.3,3.466666666666667,,7.1,0.36666666666666664,Unknown,Snapchat,df3,1
68,Female,2.566666666666667,0.9,,8.2,0.75,Unknown,Facebook,df3,0
66,Female,2.783333333333333,0.9666666666666667,,8.2,0.7166666666666667,Unknown,Facebook,df3,0
19,Male,8.0,2.8,,6.6,0.2,Unknown,Facebook,df3,1
26,Male,6.216666666666667,2.183333333333333,,7.1,0.38333333333333336,Unknown,Facebook,df3,1
31,Male,6.183333333333334,1.55,,7.1,0.38333333333333336,Unknown,WhatsApp,df3,1
28,Female,6.4,1.6,,7.1,0.36666666666666664,Unknown,WhatsApp,df3,1
25,Male,7.45,4.85,,6.8,0.25,Unknown,TikTok,df3,1
36,Male,3.6666666666666665,2.3833333333333333,,7.9,0.6333333333333333,Unknown,TikTok,df3,1
31,Male,5.883333333333334,3.816666666666667,,7.2,0.4166666666666667,Unknown,TikTok,df3,1
57,Male,3.1,2.0166666666666666,,8.1,0.6833333333333333,Unknown,TikTok,df3,1
23,Female,8.066666666666666,4.833333333333333,,6.6,0.2,Unknown,YouTube,df3,1
30,Male,6.283333333333333,3.7666666666666666,,7.1,0.36666666666666664,Unknown,YouTube,df3,1
23,Male,7.333333333333333,2.933333333333333,,6.8,0.26666666666666666,Unknown,Twitter,df3,1
54,Female,2.55,1.0166666666666666,,8.2,0.75,Unknown,Twitter,df3,0
43,Female,3.7666666666666666,1.5,,7.9,0.6166666666666667,Unknown,Twitter,df3,1
34,Female,5.983333333333333,2.4,,7.2,0.4,Unknown,Twitter,df3,1
45,Female,3.95,1.9666666666666666,,7.8,0.6,Unknown,Instagram,df3,1
39,Female,4.166666666666667,2.0833333333333335,,7.8,0.5833333333333334,Unknown,Instagram,df3,1
22,Male,8.566666666666666,4.716666666666667,,6.4,0.15,Unknown,Snapchat,df3,1
68,Female,2.8333333333333335,0.9833333333333333,,8.2,0.7166666666666667,Unknown,Facebook,df3,0
23,Male,8.05,2.816666666666667,,6.6,0.2,Unknown,Facebook,df3,1
27,Male,6.266666666666667,2.2,,7.1,0.36666666666666664,Unknown,Facebook,df3,1
